地區,大廈名單,個案最後到訪日期,相關個案編號,Latitude,Longitude,update_time
深水埗,美孚新邨2期百老匯街46號,2022-06-29,,22.33542,114.13901,2022-07-14 11:14:24.578348
深水埗,美孚新邨2期百老匯街50號,2022-06-29,,22.33552,114.13944,2022-07-14 11:14:24.578348
深水埗,美孚新邨3期百老匯街59號,2022-06-29,,22.33589,114.14036,2022-07-14 11:14:24.578348
深水埗,美孚新邨4期百老匯街69-71號,2022-06-29,,22.33589,114.14081,2022-07-14 11:14:24.578348
深水埗,美孚新邨6期恒柏道9號,2022-06-29,,22.3393,114.14001,2022-07-14 11:14:24.578348
深水埗,美孚新邨6期蘭秀道27號,2022-06-29,,22.33853,114.14034,2022-07-14 11:14:24.578348
深水埗,美孚新邨8期百老匯街96號,2022-06-29,,22.33479,114.14112,2022-07-14 11:14:24.578348
深水埗,兼善里23號,2022-06-29,,22.33928,114.15294,2022-07-14 11:14:24.578348
深水埗,海壇街176號,2022-06-29,,22.32716,114.16057,2022-07-14 11:14:24.578348
深水埗,清麗苑麗寧閣,2022-06-29,,22.33869,114.13452,2022-07-14 11:14:24.578348
深水埗,畢架山花園1座,2022-06-29,,22.34184,114.1674,2022-07-14 11:14:24.578348
深水埗,畢架山花園4期4座,2022-06-29,,22.34257,114.1676,2022-07-14 11:14:24.578348
深水埗,碧海藍天6座,2022-06-29,,22.33278,114.14775,2022-07-14 11:14:24.578348
深水埗,福榮街502號,2022-06-29,,22.3388,114.15434,2022-07-14 11:14:24.578348
深水埗,蘇屋邨蘭花樓,2022-06-29,,22.34176,114.15566,2022-07-14 11:14:24.578348
沙田,乙明邨明恩樓,2022-07-12,,22.37636,114.19297,2022-07-14 11:14:24.578348
沙田,乙明邨明耀樓,2022-07-12,,22.37718,114.19149,2022-07-14 11:14:24.578348
沙田,上徑口村,2022-07-12,,22.36427,114.17479,2022-07-14 11:14:24.578348
沙田,下禾輋村,2022-07-12,,22.3884,114.19113,2022-07-14 11:14:24.578348
沙田,下徑口,2022-07-12,,22.36494,114.17524,2022-07-14 11:14:24.578348
沙田,大水坑,2022-07-12,,22.40664,114.2242,2022-07-14 11:14:24.578348
沙田,水泉澳邨明泉樓,2022-07-12,,22.3742,114.19856,2022-07-14 11:14:24.578348
沙田,水泉澳邨城泉樓,2022-07-12,,22.37296,114.19647,2022-07-14 11:14:24.578348
沙田,水泉澳邨映泉樓,2022-07-12,,22.37168,114.19678,2022-07-14 11:14:24.578348
沙田,水泉澳邨峻泉樓,2022-07-12,,22.37144,114.19931,2022-07-14 11:14:24.578348
沙田,水泉澳邨喜泉樓,2022-07-12,,22.37205,114.19805,2022-07-14 11:14:24.578348
沙田,水泉澳邨樂泉樓,2022-07-12,,22.371,114.19783,2022-07-14 11:14:24.578348
沙田,水泉澳邨嶺泉樓,2022-07-12,,22.371,114.19863,2022-07-14 11:14:24.578348
沙田,禾輋邨民和樓,2022-07-12,,22.38993,114.19567,2022-07-14 11:14:24.578348
沙田,禾輋邨協和樓,2022-07-12,,22.38859,114.19669,2022-07-14 11:14:24.578348
沙田,禾輋邨順和樓,2022-07-12,,22.38718,114.19389,2022-07-14 11:14:24.578348
沙田,禾輋邨德和樓,2022-07-12,,22.38744,114.19463,2022-07-14 11:14:24.578348
沙田,名城2期5座,2022-07-12,,22.36967,114.17469,2022-07-14 11:14:24.578348
沙田,名城3期1座,2022-07-12,,22.37111,114.17657,2022-07-14 11:14:24.578348
沙田,名家匯2座,2022-07-12,,22.36116,114.17537,2022-07-14 11:14:24.578348
沙田,好運中心松林閣,2022-07-12,,22.38342,114.1901,2022-07-14 11:14:24.578348
沙田,好運中心柏林閣,2022-07-12,,22.38301,114.19114,2022-07-14 11:14:24.578348
沙田,利安邨利盛樓,2022-07-12,,22.42544,114.24184,2022-07-14 11:14:24.578348
沙田,利安邨利豐樓,2022-07-12,,22.42491,114.24123,2022-07-14 11:14:24.578348
沙田,杏苑山莊,2022-07-12,,22.46364,114.02042,2022-07-14 11:14:24.578348
沙田,沙田第一城30座,2022-07-12,,22.38608,114.20523,2022-07-14 11:14:24.578348
沙田,沙田第一城30座,2022-07-12,,22.38608,114.20523,2022-07-14 11:14:24.578348
沙田,沙田第一城38座,2022-07-12,,22.38522,114.20398,2022-07-14 11:14:24.578348
沙田,沙田第一城45座,2022-07-12,,22.38493,114.20398,2022-07-14 11:14:24.578348
沙田,沙角邨雲雀樓,2022-07-12,,22.37945,114.19465,2022-07-14 11:14:24.578348
沙田,赤泥坪村,2022-07-12,,22.41906,114.20103,2022-07-14 11:14:24.578348
沙田,欣安邨欣悅樓,2022-07-12,,22.41404,114.22552,2022-07-14 11:14:24.578348
沙田,欣安邨欣頌樓,2022-07-12,,22.41356,114.22526,2022-07-14 11:14:24.578348
沙田,欣廷軒5座,2022-07-12,,22.38271,114.20414,2022-07-14 11:14:24.578348
沙田,欣廷軒5座,2022-07-12,,22.38271,114.20414,2022-07-14 11:14:24.578348
沙田,河畔花園A座,2022-07-12,,22.38081,114.19503,2022-07-14 11:14:24.578348
沙田,迎海1座,2022-07-12,,22.43008,114.24267,2022-07-14 11:14:24.578348
沙田,金獅花園金安閣,2022-07-12,,22.36729,114.18128,2022-07-14 11:14:24.578348
沙田,金獅花園金冠閣,2022-07-12,,22.36791,114.1815,2022-07-14 11:14:24.578348
沙田,金獅花園金寧閣,2022-07-12,,22.36712,114.18109,2022-07-14 11:14:24.578348
沙田,城門之源3座,2022-07-12,,22.39565,114.21745,2022-07-14 11:14:24.578348
沙田,帝堡城1座,2022-07-12,,22.38385,114.21458,2022-07-14 11:14:24.578348
沙田,帝堡城5座,2022-07-12,,22.3841,114.21559,2022-07-14 11:14:24.578348
沙田,恆安邨恆山樓,2022-07-12,,22.41622,114.22941,2022-07-14 11:14:24.578348
沙田,恆安邨恆日樓,2022-07-12,,22.418,114.22735,2022-07-14 11:14:24.578348
沙田,恆安邨恆月樓,2022-07-12,,22.41761,114.2281,2022-07-14 11:14:24.578348
沙田,恆安邨恆星樓,2022-07-12,,22.41762,114.22886,2022-07-14 11:14:24.578348
沙田,恆安邨恆峰樓,2022-07-12,,22.41546,114.2287,2022-07-14 11:14:24.578348
沙田,星漣海3B座,2022-07-12,,22.43215,114.24275,2022-07-14 11:14:24.578348
沙田,春暉花園,2022-07-12,,22.38111,114.19905,2022-07-14 11:14:24.578348
沙田,美田邨美致樓,2022-07-12,,22.37642,114.17144,2022-07-14 11:14:24.578348
沙田,美田邨美滿樓,2022-07-12,,22.37515,114.17267,2022-07-14 11:14:24.578348
沙田,美田邨美樂樓,2022-07-12,,22.37545,114.17191,2022-07-14 11:14:24.578348
沙田,美松苑康松閣,2022-07-12,,22.38084,114.17223,2022-07-14 11:14:24.578348
沙田,美松苑麗松閣,2022-07-12,,22.38052,114.17365,2022-07-14 11:14:24.578348
沙田,美林邨美槐樓,2022-07-12,,22.37937,114.17631,2022-07-14 11:14:24.578348
沙田,美城苑逸城閣,2022-07-12,,22.37941,114.17474,2022-07-14 11:14:24.578348
沙田,峻源3座,2022-07-12,,22.42952,114.24815,2022-07-14 11:14:24.578348
沙田,海栢花園1座,2022-07-12,,22.42585,114.2321,2022-07-14 11:14:24.578348
沙田,海栢花園1座,2022-07-12,,22.42585,114.2321,2022-07-14 11:14:24.578348
沙田,海福花園福熹閣,2022-07-12,,22.37343,114.17613,2022-07-14 11:14:24.578348
沙田,海澄軒海景酒店,2022-07-12,,22.42637,114.22749,2022-07-14 11:14:24.578348
沙田,秦石邨石玉樓,2022-07-12,,22.37368,114.18712,2022-07-14 11:14:24.578348
沙田,康林苑海泓閣,2022-07-12,,22.3804,114.2183,2022-07-14 11:14:24.578348
沙田,御龍山2座,2022-07-12,,22.39439,114.19903,2022-07-14 11:14:24.578348
沙田,御龍山7座,2022-07-12,,22.3951,114.1994,2022-07-14 11:14:24.578348
沙田,排頭,2022-07-12,,22.38405,114.18732,2022-07-14 11:14:24.578348
沙田,博康邨博智樓,2022-07-12,,22.37543,114.19573,2022-07-14 11:14:24.578348
沙田,富安花園3座,2022-07-12,,22.40395,114.2238,2022-07-14 11:14:24.578348
沙田,富安花園4座,2022-07-12,,22.40409,114.22338,2022-07-14 11:14:24.578348
沙田,富安花園7座,2022-07-12,,22.4045,114.22324,2022-07-14 11:14:24.578348
沙田,富寶花園11座,2022-07-12,,22.42423,114.2365,2022-07-14 11:14:24.578348
沙田,富寶花園12座,2022-07-12,,22.42394,114.23611,2022-07-14 11:14:24.578348
沙田,富寶花園5座,2022-07-12,,22.42525,114.23793,2022-07-14 11:14:24.578348
沙田,富寶花園6座,2022-07-12,,22.42537,114.23841,2022-07-14 11:14:24.578348
沙田,嵐岸1座,2022-07-12,,22.41169,114.22213,2022-07-14 11:14:24.578348
沙田,愉景花園B座,2022-07-12,,22.37019,114.18394,2022-07-14 11:14:24.578348
沙田,愉翠苑愉欣閣,2022-07-12,,22.38191,114.2045,2022-07-14 11:14:24.578348
沙田,愉翠苑愉勤閣,2022-07-12,,22.38132,114.20615,2022-07-14 11:14:24.578348
沙田,愉翠苑愉廉閣,2022-07-12,,22.38056,114.20669,2022-07-14 11:14:24.578348
沙田,愉翠苑愉廉閣,2022-07-12,,22.38056,114.20669,2022-07-14 11:14:24.578348
沙田,愉翠苑愉滿閣,2022-07-12,,22.38159,114.20485,2022-07-14 11:14:24.578348
沙田,愉翠苑愉賢閣,2022-07-12,,22.37988,114.20566,2022-07-14 11:14:24.578348
沙田,愉翠苑愉歡閣,2022-07-12,,22.38162,114.2042,2022-07-14 11:14:24.578348
沙田,景田苑文心閣,2022-07-12,,22.36656,114.17986,2022-07-14 11:14:24.578348
沙田,景田苑敬心閣,2022-07-12,,22.3674,114.18033,2022-07-14 11:14:24.578348
沙田,晴碧花園1座,2022-07-12,,22.38456,114.20332,2022-07-14 11:14:24.578348
沙田,隆亨邨善心樓,2022-07-12,,22.36559,114.17741,2022-07-14 11:14:24.578348
沙田,隆亨邨榮心樓,2022-07-12,,22.36861,114.17939,2022-07-14 11:14:24.578348
沙田,隆亨邨慧心樓,2022-07-12,,22.36481,114.17767,2022-07-14 11:14:24.578348
沙田,隆亨邨樂心樓,2022-07-12,,22.36733,114.17711,2022-07-14 11:14:24.578348
沙田,隆亨邨賞心樓,2022-07-12,,22.36532,114.17833,2022-07-14 11:14:24.578348
沙田,雅典居6座,2022-07-12,,22.42626,114.237,2022-07-14 11:14:24.578348
沙田,雅典居9座,2022-07-12,,22.42667,114.23779,2022-07-14 11:14:24.578348
沙田,雅景臺3座,2022-07-12,,22.42108,114.23277,2022-07-14 11:14:24.578348
沙田,雲疊花園5座,2022-07-12,,22.36777,114.17614,2022-07-14 11:14:24.578348
沙田,新田圍邨富圍樓,2022-07-12,,22.36988,114.18709,2022-07-14 11:14:24.578348
沙田,新城市廣場海桐閣,2022-07-12,,22.37925,114.1879,2022-07-14 11:14:24.578348
沙田,新城市廣場蕙蘭閣,2022-07-12,,22.37958,114.18749,2022-07-14 11:14:24.578348
沙田,新港城H座,2022-07-12,,22.42374,114.23123,2022-07-14 11:14:24.578348
沙田,新港城Q座,2022-07-12,,22.42218,114.23185,2022-07-14 11:14:24.578348
沙田,新翠邨新月樓,2022-07-12,,22.37036,114.18038,2022-07-14 11:14:24.578348
沙田,頌安邨頌智樓,2022-07-12,,22.42264,114.22602,2022-07-14 11:14:24.578348
沙田,嘉徑苑嘉善閣,2022-07-12,,22.36471,114.17423,2022-07-14 11:14:24.578348
沙田,碧濤花園峯景閣,2022-07-12,,22.39587,114.20904,2022-07-14 11:14:24.578348
沙田,碩門邨美碩樓,2022-07-12,,22.38629,114.20984,2022-07-14 11:14:24.578348
沙田,碩門邨瑞碩樓,2022-07-12,,22.3855,114.20964,2022-07-14 11:14:24.578348
沙田,福安花園2座,2022-07-12,,22.42465,114.22917,2022-07-14 11:14:24.578348
沙田,翠湖花園D座,2022-07-12,,22.39388,114.20712,2022-07-14 11:14:24.578348
沙田,翠擁華庭10座,2022-07-12,,22.42742,114.24384,2022-07-14 11:14:24.578348
沙田,聚龍居10座,2022-07-12,,22.36327,114.17621,2022-07-14 11:14:24.578348
沙田,聚龍居3座,2022-07-12,,22.36264,114.17493,2022-07-14 11:14:24.578348
沙田,聚龍居3座,2022-07-12,,22.36264,114.17493,2022-07-14 11:14:24.578348
沙田,銀湖．天峰7座,2022-07-12,,22.42852,114.24491,2022-07-14 11:14:24.578348
沙田,銀禧花園4座,2022-07-12,,22.39772,114.20012,2022-07-14 11:14:24.578348
沙田,銀禧花園5座,2022-07-12,,22.39795,114.20028,2022-07-14 11:14:24.578348
沙田,廣林苑馥林閣,2022-07-12,,22.38064,114.21689,2022-07-14 11:14:24.578348
沙田,蔚景園2座,2022-07-12,,22.37946,114.18643,2022-07-14 11:14:24.578348
沙田,曉翠山莊13座,2022-07-12,,22.38224,114.18146,2022-07-14 11:14:24.578348
沙田,曉翠山莊13座,2022-07-12,,22.38224,114.18146,2022-07-14 11:14:24.578348
沙田,曉廬,2022-07-12,,22.26509,114.18416,2022-07-14 11:14:24.578348
沙田,積達樓,2022-07-12,,22.37567,114.17789,2022-07-14 11:14:24.578348
沙田,錦英苑錦智閣,2022-07-12,,22.42269,114.23699,2022-07-14 11:14:24.578348
沙田,錦英苑錦達閣,2022-07-12,,22.42269,114.23659,2022-07-14 11:14:24.578348
沙田,錦鞍苑玉鞍閣,2022-07-12,,22.41629,114.22661,2022-07-14 11:14:24.578348
沙田,錦鞍苑寶鞍閣,2022-07-12,,22.41711,114.22639,2022-07-14 11:14:24.578348
沙田,錦龍苑龍昇閣,2022-07-12,,22.42659,114.24027,2022-07-14 11:14:24.578348
沙田,錦禧苑錦歡閣,2022-07-12,,22.42168,114.23093,2022-07-14 11:14:24.578348
沙田,錦豐苑錦蓉閣,2022-07-12,,22.42453,114.2262,2022-07-14 11:14:24.578348
沙田,錦豐苑錦蘭閣,2022-07-12,,22.42115,114.22579,2022-07-14 11:14:24.578348
沙田,濱景花園2座,2022-07-12,,22.39144,114.20483,2022-07-14 11:14:24.578348
沙田,濱景花園3座,2022-07-12,,22.39172,114.2051,2022-07-14 11:14:24.578348
沙田,穗禾苑詠茂閣,2022-07-12,,22.39305,114.19339,2022-07-14 11:14:24.578348
沙田,穗禾苑慶安閣,2022-07-12,,22.39093,114.19339,2022-07-14 11:14:24.578348
沙田,穗禾苑豐裕閣,2022-07-12,,22.3939,114.19447,2022-07-14 11:14:24.578348
沙田,駿洋邨駿山樓,2022-07-12,,22.39938,114.18903,2022-07-14 11:14:24.578348
沙田,駿洋邨駿湖樓,2022-07-12,,22.3992,114.18764,2022-07-14 11:14:24.578348
沙田,駿景園3座,2022-07-12,,22.40076,114.20275,2022-07-14 11:14:24.578348
沙田,駿景園6座,2022-07-12,,22.39981,114.20212,2022-07-14 11:14:24.578348
沙田,駿景園9座,2022-07-12,,22.40143,114.2024,2022-07-14 11:14:24.578348
沙田,豐和邨和悅樓,2022-07-12,,22.38725,114.1932,2022-07-14 11:14:24.578348
沙田,豐盛苑華盛閣,2022-07-12,,22.37155,114.18873,2022-07-14 11:14:24.578348
沙田,豐盛苑榮盛閣,2022-07-12,,22.37128,114.18799,2022-07-14 11:14:24.578348
沙田,耀安邨耀平樓,2022-07-12,,22.41886,114.2301,2022-07-14 11:14:24.578348
沙田,聽濤雅苑5座,2022-07-12,,22.4196,114.22538,2022-07-14 11:14:24.578348
沙田,聽濤雅苑9座,2022-07-12,,22.41898,114.22417,2022-07-14 11:14:24.578348
沙田,顯田,2022-07-12,,22.36256,114.17258,2022-07-14 11:14:24.578348
沙田,顯徑邨顯沛樓,2022-07-12,,22.36542,114.17457,2022-07-14 11:14:24.578348
沙田,顯徑邨顯祐樓,2022-07-12,,22.36213,114.17103,2022-07-14 11:14:24.578348
沙田,顯徑邨顯富樓,2022-07-12,,22.3609,114.17193,2022-07-14 11:14:24.578348
沙田,顯徑邨顯運樓,2022-07-12,,22.36143,114.17094,2022-07-14 11:14:24.578348
沙田,顯徑邨顯德樓,2022-07-12,,22.36558,114.17401,2022-07-14 11:14:24.578348
沙田,觀瀾雅軒1座,2022-07-12,,22.4177,114.22376,2022-07-14 11:14:24.578348
沙田,大水坑村,2022-07-11,,22.40664,114.2242,2022-07-14 11:14:24.578348
沙田,大圍村,2022-07-11,,22.37525,114.1792,2022-07-14 11:14:24.578348
沙田,天宇海5A座,2022-07-11,,22.41578,114.2239,2022-07-14 11:14:24.578348
沙田,水泉澳邨月泉樓,2022-07-11,,22.3721,114.1969,2022-07-14 11:14:24.578348
沙田,水泉澳邨茂泉樓,2022-07-11,,22.37333,114.1985,2022-07-14 11:14:24.578348
沙田,水泉澳邨修泉樓,2022-07-11,,22.37325,114.19886,2022-07-14 11:14:24.578348
沙田,禾寮坑,2022-07-11,,22.39801,114.19745,2022-07-14 11:14:24.578348
沙田,名城1期2座,2022-07-11,,22.37,114.17569,2022-07-14 11:14:24.578348
沙田,名城1期2座,2022-07-11,,22.37,114.17569,2022-07-14 11:14:24.578348
沙田,名城2期2座,2022-07-11,,22.36902,114.17402,2022-07-14 11:14:24.578348
沙田,多石村,2022-07-11,,22.37674,114.20167,2022-07-14 11:14:24.578348
沙田,利安邨利榮樓,2022-07-11,,22.4276,114.24139,2022-07-14 11:14:24.578348
沙田,利安邨利興樓,2022-07-11,,22.4259,114.24187,2022-07-14 11:14:24.578348
沙田,沙田第一城23座,2022-07-11,,22.38592,114.20211,2022-07-14 11:14:24.578348
沙田,沙田第一城32座,2022-07-11,,22.38572,114.20523,2022-07-14 11:14:24.578348
沙田,沙田第一城34座,2022-07-11,,22.38552,114.2048,2022-07-14 11:14:24.578348
沙田,沙田第一城37座,2022-07-11,,22.38493,114.2043,2022-07-14 11:14:24.578348
沙田,沙田圍村,2022-07-11,,22.37753,114.19724,2022-07-14 11:14:24.578348
沙田,沙田圍新村,2022-07-11,,22.37682,114.19685,2022-07-14 11:14:24.578348
沙田,沙田廣場華星閣,2022-07-11,,22.3833,114.18939,2022-07-14 11:14:24.578348
沙田,沙角邨銀鷗樓,2022-07-11,,22.37888,114.19385,2022-07-14 11:14:24.578348
沙田,玖瓏山日瓏閣1座,2022-07-11,,22.41332,114.20031,2022-07-14 11:14:24.578348
沙田,玖瓏山日瓏閣2座,2022-07-11,,22.41333,114.20002,2022-07-14 11:14:24.578348
沙田,泓碧2座,2022-07-11,,22.43443,114.24382,2022-07-14 11:14:24.578348
沙田,迎海．星灣18座,2022-07-11,,22.4309,114.24331,2022-07-14 11:14:24.578348
沙田,迎海．駿岸8座,2022-07-11,,22.43177,114.24079,2022-07-14 11:14:24.578348
沙田,迎濤灣1座,2022-07-11,,22.42532,114.22728,2022-07-14 11:14:24.578348
沙田,金獅花園金福閣,2022-07-11,,22.36789,114.18109,2022-07-14 11:14:24.578348
沙田,金獅花園金麗閣,2022-07-11,,22.3693,114.18422,2022-07-14 11:14:24.578348
沙田,金禧花園5座,2022-07-11,,22.37411,114.17757,2022-07-14 11:14:24.578348
沙田,城門之源2座,2022-07-11,,22.39559,114.21767,2022-07-14 11:14:24.578348
沙田,帝堡城6座,2022-07-11,,22.38404,114.21595,2022-07-14 11:14:24.578348
沙田,恆安邨恆海樓,2022-07-11,,22.41604,114.22786,2022-07-14 11:14:24.578348
沙田,恒峰花園1座,2022-07-11,,22.37745,114.17076,2022-07-14 11:14:24.578348
沙田,星漣海2B座,2022-07-11,,22.43272,114.24282,2022-07-14 11:14:24.578348
沙田,美田邨美全樓,2022-07-11,,22.37676,114.17231,2022-07-14 11:14:24.578348
沙田,美田邨美秀樓,2022-07-11,,22.37574,114.17088,2022-07-14 11:14:24.578348
沙田,美田邨美庭樓,2022-07-11,,22.37563,114.17273,2022-07-14 11:14:24.578348
沙田,美田邨美麗樓,2022-07-11,,22.37553,114.17029,2022-07-14 11:14:24.578348
沙田,美松苑盛松閣,2022-07-11,,22.38056,114.17262,2022-07-14 11:14:24.578348
沙田,美城苑暉城閣,2022-07-11,,22.37978,114.17543,2022-07-14 11:14:24.578348
沙田,香港中文大學新亞書院學思樓,2022-07-11,,22.42232,114.20158,2022-07-14 11:14:24.578348
沙田,桂地村,2022-07-11,,22.40033,114.18872,2022-07-14 11:14:24.578348
沙田,海典居7座,2022-07-11,,22.42697,114.23322,2022-07-14 11:14:24.578348
沙田,海栢花園4座,2022-07-11,,22.42519,114.23091,2022-07-14 11:14:24.578348
沙田,海栢花園4座,2022-07-11,,22.42519,114.23091,2022-07-14 11:14:24.578348
沙田,馬鞍山中心3座,2022-07-11,,22.42615,114.23308,2022-07-14 11:14:24.578348
沙田,御龍山3座,2022-07-11,,22.39456,114.19914,2022-07-14 11:14:24.578348
沙田,博康邨博泰樓,2022-07-11,,22.37684,114.1957,2022-07-14 11:14:24.578348
沙田,博康邨博逸樓,2022-07-11,,22.37604,114.1951,2022-07-14 11:14:24.578348
沙田,博康邨博達樓,2022-07-11,,22.37464,114.1937,2022-07-14 11:14:24.578348
沙田,富安花園1座,2022-07-11,,22.40367,114.22458,2022-07-14 11:14:24.578348
沙田,富安花園2座,2022-07-11,,22.40382,114.22419,2022-07-14 11:14:24.578348
沙田,富豪花園麗人閣,2022-07-11,,22.38622,114.20035,2022-07-14 11:14:24.578348
沙田,富寶花園3座,2022-07-11,,22.425,114.23696,2022-07-14 11:14:24.578348
沙田,富寶花園3座,2022-07-11,,22.425,114.23696,2022-07-14 11:14:24.578348
沙田,富寶花園4座,2022-07-11,,22.42512,114.23745,2022-07-14 11:14:24.578348
沙田,愉田苑愉逸閣,2022-07-11,,22.38371,114.20293,2022-07-14 11:14:24.578348
沙田,愉城苑城榮閣,2022-07-11,,22.37836,114.19247,2022-07-14 11:14:24.578348
沙田,愉翠苑愉庭閣,2022-07-11,,22.38058,114.20543,2022-07-14 11:14:24.578348
沙田,雅景臺4座,2022-07-11,,22.42145,114.23305,2022-07-14 11:14:24.578348
沙田,雲海2座,2022-07-11,,22.43454,114.24237,2022-07-14 11:14:24.578348
沙田,新田圍邨福圍樓,2022-07-11,,22.36972,114.18561,2022-07-14 11:14:24.578348
沙田,新城市廣場紅棉閣,2022-07-11,,22.38035,114.18727,2022-07-14 11:14:24.578348
沙田,新港城J座,2022-07-11,,22.42363,114.23086,2022-07-14 11:14:24.578348
沙田,新翠邨新明樓,2022-07-11,,22.3712,114.17986,2022-07-14 11:14:24.578348
沙田,溱岸8號1座,2022-07-11,,22.37533,114.18655,2022-07-14 11:14:24.578348
沙田,溱岸8號5座,2022-07-11,,22.37533,114.18655,2022-07-14 11:14:24.578348
沙田,隔田村,2022-07-11,,22.3675,114.18208,2022-07-14 11:14:24.578348
沙田,嘉華星濤灣2座,2022-07-11,,22.41298,114.22245,2022-07-14 11:14:24.578348
沙田,碧濤花園百利閣,2022-07-11,,22.39441,114.20765,2022-07-14 11:14:24.578348
沙田,碧濤花園金蘭閣,2022-07-11,,22.39466,114.20788,2022-07-14 11:14:24.578348
沙田,碧濤花園翠栢閣,2022-07-11,,22.3963,114.20952,2022-07-14 11:14:24.578348
沙田,碩門邨新碩樓,2022-07-11,,22.38603,114.20905,2022-07-14 11:14:24.578348
沙田,碩門邨豐碩樓,2022-07-11,,22.38649,114.20856,2022-07-14 11:14:24.578348
沙田,綠怡雅苑3座,2022-07-11,,22.38346,114.21265,2022-07-14 11:14:24.578348
沙田,翠湖花園C座,2022-07-11,,22.39277,114.20654,2022-07-14 11:14:24.578348
沙田,聚龍居2座,2022-07-11,,22.36228,114.17537,2022-07-14 11:14:24.578348
沙田,聚龍居6座,2022-07-11,,22.36301,114.17533,2022-07-14 11:14:24.578348
沙田,銀湖．天峰5座,2022-07-11,,22.4289,114.24431,2022-07-14 11:14:24.578348
沙田,銀湖．天峰6座,2022-07-11,,22.42892,114.24477,2022-07-14 11:14:24.578348
沙田,銀禧花園1座,2022-07-11,,22.39696,114.19981,2022-07-14 11:14:24.578348
沙田,銀禧花園6座,2022-07-11,,22.39818,114.20043,2022-07-14 11:14:24.578348
沙田,銀禧花園銀禧閣,2022-07-11,,22.39639,114.19975,2022-07-14 11:14:24.578348
沙田,廣源邨廣柏樓,2022-07-11,,22.3827,114.21438,2022-07-14 11:14:24.578348
沙田,廣源邨廣橡樓,2022-07-11,,22.38026,114.21521,2022-07-14 11:14:24.578348
沙田,曉峯灣畔2座,2022-07-11,,22.41028,114.22259,2022-07-14 11:14:24.578348
沙田,曉峯灣畔2座,2022-07-11,,22.41028,114.22259,2022-07-14 11:14:24.578348
沙田,錦英苑錦強閣,2022-07-11,,22.42303,114.23745,2022-07-14 11:14:24.578348
沙田,錦英苑錦義閣,2022-07-11,,22.42089,114.23521,2022-07-14 11:14:24.578348
沙田,錦泰苑錦邦閣,2022-07-11,,22.40909,114.22125,2022-07-14 11:14:24.578348
沙田,錦泰苑錦基閣,2022-07-11,,22.40809,114.22169,2022-07-14 11:14:24.578348
沙田,錦泰苑錦盛閣,2022-07-11,,22.40826,114.22078,2022-07-14 11:14:24.578348
沙田,錦泰苑錦麗閣,2022-07-11,,22.40761,114.22031,2022-07-14 11:14:24.578348
沙田,錦鞍苑銀鞍閣,2022-07-11,,22.41656,114.22605,2022-07-14 11:14:24.578348
沙田,濱景花園5座,2022-07-11,,22.39154,114.20547,2022-07-14 11:14:24.578348
沙田,薈朗2座,2022-07-11,,22.42506,114.23457,2022-07-14 11:14:24.578348
沙田,駿洋邨駿爾樓,2022-07-11,,22.39998,114.18963,2022-07-14 11:14:24.578348
沙田,駿祥閣,2022-07-11,,22.28686,114.1385,2022-07-14 11:14:24.578348
沙田,駿景園11座,2022-07-11,,22.40206,114.203,2022-07-14 11:14:24.578348
沙田,豐和邨和安樓,2022-07-11,,22.38787,114.19303,2022-07-14 11:14:24.578348
沙田,耀安邨耀頌樓,2022-07-11,,22.42021,114.23186,2022-07-14 11:14:24.578348
沙田,耀安邨耀榮樓,2022-07-11,,22.42121,114.23197,2022-07-14 11:14:24.578348
沙田,耀安邨耀謙樓,2022-07-11,,22.41851,114.23074,2022-07-14 11:14:24.578348
沙田,聽濤雅苑2座,2022-07-11,,22.42009,114.22443,2022-07-14 11:14:24.578348
沙田,聽濤雅苑6座,2022-07-11,,22.41942,114.2257,2022-07-14 11:14:24.578348
沙田,聽濤雅苑8座,2022-07-11,,22.41913,114.22471,2022-07-14 11:14:24.578348
沙田,顯徑邨顯貴樓,2022-07-11,,22.36091,114.17146,2022-07-14 11:14:24.578348
沙田,乙明邨明信樓,2022-07-10,,22.37629,114.19057,2022-07-14 11:14:24.578348
沙田,八佰花園3座,2022-07-10,,22.38889,114.19145,2022-07-14 11:14:24.578348
沙田,大圍新村,2022-07-10,,22.37344,114.17461,2022-07-14 11:14:24.578348
沙田,天宇海6B座,2022-07-10,,22.41524,114.22401,2022-07-14 11:14:24.578348
沙田,天祥台,2022-07-10,,22.39112,114.19473,2022-07-14 11:14:24.578348
沙田,水泉澳邨竹泉樓,2022-07-10,,22.37333,114.1985,2022-07-14 11:14:24.578348
沙田,水泉澳邨林泉樓,2022-07-10,,22.37333,114.1985,2022-07-14 11:14:24.578348
沙田,禾輋邨康和樓,2022-07-10,,22.38639,114.19428,2022-07-14 11:14:24.578348
沙田,禾輋邨智和樓,2022-07-10,,22.38817,114.19549,2022-07-14 11:14:24.578348
沙田,名城1期3座,2022-07-10,,22.3703,114.17605,2022-07-14 11:14:24.578348
沙田,希爾頓中心D座,2022-07-10,,22.37997,114.18663,2022-07-14 11:14:24.578348
沙田,沙田第一城44座,2022-07-10,,22.38523,114.20366,2022-07-14 11:14:24.578348
沙田,沙田第一城47座,2022-07-10,,22.38545,114.20295,2022-07-14 11:14:24.578348
沙田,沙田頭新村,2022-07-10,,22.36891,114.18947,2022-07-14 11:14:24.578348
