地區,大廈名單,個案最後到訪日期,相關個案編號
沙田,顯徑邨顯祐樓,12/07/2022,
沙田,顯徑邨顯富樓,12/07/2022,
沙田,顯徑邨顯運樓,12/07/2022,
沙田,顯徑邨顯德樓,12/07/2022,
沙田,觀瀾雅軒1座,12/07/2022,
沙田,大水坑村,11/07/2022,
沙田,大圍村,11/07/2022,
沙田,天宇海5A座,11/07/2022,
沙田,水泉澳邨月泉樓,11/07/2022,
沙田,水泉澳邨茂泉樓,11/07/2022,
沙田,水泉澳邨修泉樓,11/07/2022,
沙田,禾寮坑,11/07/2022,
沙田,名城1期2座,11/07/2022,
沙田,名城2期2座,11/07/2022,
沙田,多石村,11/07/2022,
沙田,利安邨利榮樓,11/07/2022,
沙田,利安邨利興樓,11/07/2022,
沙田,沙田第一城23座,11/07/2022,
沙田,沙田第一城32座,11/07/2022,
沙田,沙田第一城34座,11/07/2022,
沙田,沙田第一城37座,11/07/2022,
沙田,沙田圍村,11/07/2022,
沙田,沙田圍新村,11/07/2022,
沙田,沙田廣場華星閣,11/07/2022,
沙田,沙角邨銀鷗樓,11/07/2022,
沙田,玖瓏山日瓏閣1座,11/07/2022,
沙田,玖瓏山日瓏閣2座,11/07/2022,
沙田,泓碧2座,11/07/2022,
沙田,迎海．星灣18座,11/07/2022,
沙田,迎海．駿岸8座,11/07/2022,
沙田,迎濤灣1座,11/07/2022,
沙田,金獅花園金福閣,11/07/2022,
沙田,金獅花園金麗閣,11/07/2022,
沙田,金禧花園5座,11/07/2022,
沙田,城門之源2座,11/07/2022,
沙田,帝堡城6座,11/07/2022,
沙田,恆安邨恆海樓,11/07/2022,
沙田,恒峰花園1座,11/07/2022,
沙田,星漣海2B座,11/07/2022,
沙田,美田邨美全樓,11/07/2022,
沙田,美田邨美秀樓,11/07/2022,
沙田,美田邨美庭樓,11/07/2022,
沙田,美田邨美麗樓,11/07/2022,
沙田,美松苑盛松閣,11/07/2022,
沙田,美城苑暉城閣,11/07/2022,
沙田,香港中文大學新亞書院學思樓,11/07/2022,
沙田,桂地村,11/07/2022,
沙田,海典居7座,11/07/2022,
沙田,海栢花園4座,11/07/2022,
沙田,馬鞍山中心3座,11/07/2022,
沙田,御龍山3座,11/07/2022,
沙田,博康邨博泰樓,11/07/2022,
沙田,博康邨博逸樓,11/07/2022,
沙田,博康邨博達樓,11/07/2022,
沙田,富安花園1座,11/07/2022,
沙田,富安花園2座,11/07/2022,
沙田,富豪花園麗人閣,11/07/2022,
沙田,富寶花園3座,11/07/2022,
沙田,富寶花園4座,11/07/2022,
沙田,愉田苑愉逸閣,11/07/2022,
沙田,愉城苑城榮閣,11/07/2022,
沙田,愉翠苑愉庭閣,11/07/2022,
沙田,雅景臺4座,11/07/2022,
沙田,雲海2座,11/07/2022,
沙田,新田圍邨福圍樓,11/07/2022,
沙田,新城市廣場紅棉閣,11/07/2022,
沙田,新港城J座,11/07/2022,
沙田,新翠邨新明樓,11/07/2022,
沙田,溱岸8號1座,11/07/2022,
沙田,溱岸8號5座,11/07/2022,
沙田,隔田村,11/07/2022,
沙田,嘉華星濤灣2座,11/07/2022,
沙田,碧濤花園百利閣,11/07/2022,
沙田,碧濤花園金蘭閣,11/07/2022,
沙田,碧濤花園翠栢閣,11/07/2022,
沙田,碩門邨新碩樓,11/07/2022,
沙田,碩門邨豐碩樓,11/07/2022,
沙田,綠怡雅苑3座,11/07/2022,
沙田,翠湖花園C座,11/07/2022,
沙田,聚龍居2座,11/07/2022,
沙田,聚龍居6座,11/07/2022,
沙田,銀湖．天峰5座,11/07/2022,
沙田,銀湖．天峰6座,11/07/2022,
沙田,銀禧花園1座,11/07/2022,
沙田,銀禧花園6座,11/07/2022,
沙田,銀禧花園銀禧閣,11/07/2022,
沙田,廣源邨廣柏樓,11/07/2022,
沙田,廣源邨廣橡樓,11/07/2022,
沙田,曉峯灣畔2座,11/07/2022,
沙田,錦英苑錦強閣,11/07/2022,
沙田,錦英苑錦義閣,11/07/2022,
沙田,錦泰苑錦邦閣,11/07/2022,
沙田,錦泰苑錦基閣,11/07/2022,
沙田,錦泰苑錦盛閣,11/07/2022,
沙田,錦泰苑錦麗閣,11/07/2022,
沙田,錦鞍苑銀鞍閣,11/07/2022,
沙田,濱景花園5座,11/07/2022,
沙田,薈朗2座,11/07/2022,
沙田,駿洋邨駿爾樓,11/07/2022,
沙田,駿祥閣,11/07/2022,
沙田,駿景園11座,11/07/2022,
沙田,豐和邨和安樓,11/07/2022,
沙田,耀安邨耀頌樓,11/07/2022,
沙田,耀安邨耀榮樓,11/07/2022,
沙田,耀安邨耀謙樓,11/07/2022,
沙田,聽濤雅苑2座,11/07/2022,
沙田,聽濤雅苑6座,11/07/2022,
沙田,聽濤雅苑8座,11/07/2022,
沙田,顯徑邨顯貴樓,11/07/2022,
沙田,乙明邨明信樓,10/07/2022,
沙田,八佰花園3座,10/07/2022,
沙田,大圍新村,10/07/2022,
沙田,天宇海6B座,10/07/2022,
沙田,天祥台,10/07/2022,
沙田,水泉澳邨竹泉樓,10/07/2022,
沙田,水泉澳邨林泉樓,10/07/2022,
沙田,禾輋邨康和樓,10/07/2022,
沙田,禾輋邨智和樓,10/07/2022,
沙田,名城1期3座,10/07/2022,
沙田,希爾頓中心D座,10/07/2022,
沙田,沙田第一城44座,10/07/2022,
沙田,沙田第一城47座,10/07/2022,
沙田,沙田頭新村,10/07/2022,
沙田,沙角邨金鶯樓,10/07/2022,
沙田,玖瓏山月瓏閣3座,10/07/2022,
沙田,赤泥坪村,10/07/2022,
沙田,迎海1期2座,10/07/2022,
沙田,迎海1期5座,10/07/2022,
沙田,帝堡城2座,10/07/2022,
沙田,帝逸酒店,10/07/2022,
沙田,恒安邨恒海樓,10/07/2022,
沙田,恒峰花園3座,10/07/2022,
沙田,美松苑樂松閣,10/07/2022,
沙田,海典灣2座,10/07/2022,
沙田,康林苑山林閣,10/07/2022,
沙田,康林苑景林閣,10/07/2022,
沙田,康林苑園林閣,10/07/2022,
沙田,博康邨博安樓,10/07/2022,
沙田,壹號雲頂8座,10/07/2022,
沙田,富安花園12座,10/07/2022,
沙田,富安花園16座,10/07/2022,
沙田,富安花園17座,10/07/2022,
沙田,富嘉花園3座,10/07/2022,
沙田,愉翠苑愉禮閣,10/07/2022,
沙田,湖景花園4座,10/07/2022,
沙田,皓朗山莊,10/07/2022,
沙田,隆亨邨學心樓,10/07/2022,
沙田,雅景臺2座,10/07/2022,
沙田,雅濤居2座,10/07/2022,
沙田,雲海1座,10/07/2022,
沙田,雲疊花園2座,10/07/2022,
沙田,新田圍邨欣圍樓,10/07/2022,
沙田,新港城海濤居3座,10/07/2022,
沙田,新港城海濤居4座,10/07/2022,
沙田,新翠邨新偉樓,10/07/2022,
沙田,新翠邨新學樓,10/07/2022,
沙田,頌安邨頌群樓,10/07/2022,
沙田,嘉田苑嘉怡閣,10/07/2022,
沙田,嘉御山2座,10/07/2022,
沙田,榕翠園,10/07/2022,
沙田,碧濤花園雅芝閣,10/07/2022,
沙田,碧霞花園皇后閣,10/07/2022,
沙田,碩門邨健碩樓,10/07/2022,
沙田,碩門邨喜碩樓,10/07/2022,
沙田,綠怡雅苑1座,10/07/2022,
沙田,翠景花園1座,10/07/2022,
沙田,翠景花園2座,10/07/2022,
沙田,翠擁華庭9座,10/07/2022,
沙田,翠麗花園,10/07/2022,
沙田,聚龍居11座,10/07/2022,
沙田,聚龍居12座,10/07/2022,
沙田,廣源邨廣棉樓,10/07/2022,
沙田,廣源邨廣榕樓,10/07/2022,
沙田,樂林路,10/07/2022,
沙田,錦英苑錦悅閣,10/07/2022,
沙田,錦英苑錦順閣,10/07/2022,
沙田,錦英苑錦耀閣,10/07/2022,
沙田,錦泰苑錦天閣,10/07/2022,
沙田,錦泰苑錦文閣,10/07/2022,
沙田,錦泰苑錦富閣,10/07/2022,
沙田,錦泰苑錦晶閣,10/07/2022,
沙田,錦龍苑龍悅閣,10/07/2022,
沙田,錦豐苑錦菱閣,10/07/2022,
沙田,錦豐苑錦葵閣,10/07/2022,
沙田,濱景花園1座,10/07/2022,
沙田,穗禾苑詠興閣,10/07/2022,
沙田,駿景園5座,10/07/2022,
沙田,豐盛苑富盛閣,10/07/2022,
沙田,瀝源邨祿泉樓,10/07/2022,
沙田,瀝源邨福海樓,10/07/2022,
沙田,顯徑邨顯慶樓,10/07/2022,
沙田,觀瀾雅軒2座,10/07/2022,
沙田,上禾輋,09/07/2022,
沙田,天宇海6A座,09/07/2022,
沙田,文禮閣4座,09/07/2022,
沙田,水泉澳邨河泉樓,09/07/2022,
沙田,水泉澳邨朗泉樓,09/07/2022,
沙田,王屋村,09/07/2022,
沙田,白田村,09/07/2022,
沙田,禾輋邨富和樓,09/07/2022,
沙田,禾輋邨豐和樓,09/07/2022,
沙田,名城1期1座,09/07/2022,
沙田,名城1期5座,09/07/2022,
沙田,好運中心桂林閣,09/07/2022,
沙田,好運中心棕林閣,09/07/2022,
沙田,旭禾苑,09/07/2022,
沙田,利安邨利華樓,09/07/2022,
沙田,沙田山莊,09/07/2022,
沙田,沙田中心新寧大廈,09/07/2022,
沙田,沙田第一城16座,09/07/2022,
沙田,沙田第一城17座,09/07/2022,
沙田,沙田第一城1座,09/07/2022,
沙田,沙田第一城22座,09/07/2022,
沙田,沙田第一城28座,09/07/2022,
沙田,沙田第一城35座,09/07/2022,
沙田,沙田第一城48座,09/07/2022,
沙田,沙田第一城5座,09/07/2022,
沙田,欣廷軒1座,09/07/2022,
沙田,河畔花園D座,09/07/2022,
沙田,迎海．星灣20座,09/07/2022,
沙田,迎海．御峰12座,09/07/2022,
沙田,金輝花園,09/07/2022,
沙田,帝堡城3座,09/07/2022,
沙田,恆安邨恆江樓,09/07/2022,
沙田,美松苑富松閣,09/07/2022,
沙田,美林邨美楓樓,09/07/2022,
沙田,香港沙田萬怡酒店,09/07/2022,
沙田,容煥樓,09/07/2022,
沙田,海典居2座,09/07/2022,
沙田,彩禾苑,09/07/2022,
沙田,排頭村,09/07/2022,
沙田,富安花園10座,09/07/2022,
沙田,富寶花園8座,09/07/2022,
沙田,富寶花園9座,09/07/2022,
沙田,嵐岸3座,09/07/2022,
沙田,愉翠苑愉頌閣,09/07/2022,
沙田,景田苑恆心閣,09/07/2022,
沙田,景田苑雄心閣,09/07/2022,
沙田,曾大屋新村,09/07/2022,
沙田,華翠園22座,09/07/2022,
沙田,雲頂峰,09/07/2022,
沙田,新港城D座,09/07/2022,
沙田,新港城K座,09/07/2022,
沙田,新翠邨新芳樓,09/07/2022,
沙田,瑞峰花園1座,09/07/2022,
沙田,嘉田苑嘉康閣,09/07/2022,
沙田,碧濤花園嘉麗閣,09/07/2022,
沙田,翠湖花園A座,09/07/2022,
沙田,翠湖花園E座,09/07/2022,
沙田,翠擁華庭11座,09/07/2022,
沙田,銀湖．天峰3座,09/07/2022,
沙田,銀禧花園8座,09/07/2022,
沙田,廣源邨廣楊樓,09/07/2022,
沙田,曉峯灣畔1座,09/07/2022,
沙田,曉翠山莊5座,09/07/2022,
沙田,錦英苑錦良閣,09/07/2022,
沙田,錦泰苑錦培閣,09/07/2022,
沙田,錦泰苑錦興閣,09/07/2022,
沙田,錦龍苑龍欣閣,09/07/2022,
沙田,錦豐苑錦蕙閣,09/07/2022,
沙田,薈晴2座,09/07/2022,
沙田,駿洋邨駿逸樓,09/07/2022,
沙田,駿景園8座,09/07/2022,
沙田,瀝源邨壽全樓,09/07/2022,
沙田,寶栢苑,09/07/2022,
沙田,顯徑邨顯揚樓,09/07/2022,
沙田,水泉澳邨欣泉樓,08/07/2022,
沙田,火炭村,08/07/2022,
沙田,世界花園百合閣,08/07/2022,
沙田,禾輋邨欣和樓,08/07/2022,
沙田,立和樓,08/07/2022,
沙田,名城3期5座,08/07/2022,
沙田,希爾頓中心C座,08/07/2022,
沙田,沙田第一城12座,08/07/2022,
沙田,沙田第一城18座,08/07/2022,
沙田,沙田第一城24座,08/07/2022,
沙田,沙田第一城41座,08/07/2022,
沙田,沙田頭,08/07/2022,
沙田,欣安邨欣喜樓,08/07/2022,
沙田,河畔花園F座,08/07/2022,
沙田,金山樓1座,08/07/2022,
沙田,金禧花園4座,08/07/2022,
沙田,星漣海1座,08/07/2022,
沙田,美林邨美楊樓,08/07/2022,
沙田,香港凱悅酒店-沙田,08/07/2022,
沙田,海典灣6座,08/07/2022,
沙田,海泓閣,08/07/2022,
沙田,偉華中心1座,08/07/2022,
沙田,御龍山11座,08/07/2022,
沙田,御龍山6座,08/07/2022,
沙田,御龍山9座,08/07/2022,
沙田,博康邨博文樓,08/07/2022,
沙田,富安花園6座,08/07/2022,
沙田,富豪花園嘉美閣,08/07/2022,
沙田,富輝花園2座,08/07/2022,
沙田,富寶花園10座,08/07/2022,
沙田,愉翠苑愉民閣,08/07/2022,
沙田,雅典居2座,08/07/2022,
沙田,雅濤居1座,08/07/2022,
沙田,雲疊花園3座,08/07/2022,
沙田,新田圍邨康圍樓,08/07/2022,
沙田,新港城M座,08/07/2022,
沙田,嘉田苑嘉慧閣,08/07/2022,
沙田,嘉華星濤灣1座,08/07/2022,
沙田,翠華花園B座,08/07/2022,
沙田,翠擁華庭2座,08/07/2022,
沙田,翠擁華庭8座,08/07/2022,
沙田,銀禧花園2座,08/07/2022,
沙田,廣林苑茂林閣,08/07/2022,
沙田,廣源邨廣松樓,08/07/2022,
沙田,樂楓徑10號,08/07/2022,
沙田,曉峯灣畔4座,08/07/2022,
沙田,曉翠山莊12座,08/07/2022,
沙田,錦英苑錦雅閣,08/07/2022,
沙田,錦泰苑錦蔚閣,08/07/2022,
沙田,錦豐苑錦莉閣,08/07/2022,
沙田,穗禾苑豐年閣,08/07/2022,
沙田,豐和邨和順樓,08/07/2022,
沙田,文禮閣1座,07/07/2022,
沙田,禾輋邨景和樓,07/07/2022,
沙田,名城3期3座,07/07/2022,
沙田,沙田中心唐寧大廈,07/07/2022,
沙田,沙田第一城36座,07/07/2022,
沙田,良莊,07/07/2022,
沙田,欣廷軒3座,07/07/2022,
沙田,泓碧5座,07/07/2022,
沙田,迎海．星灣19座,07/07/2022,
沙田,迎海御峰9座,07/07/2022,
沙田,美松苑興松閣,07/07/2022,
沙田,美林邨美桃樓,07/07/2022,
沙田,峻源2座,07/07/2022,
沙田,海福花園福祺閣,07/07/2022,
沙田,富安花園14座,07/07/2022,
沙田,富豪花園翡翠閣,07/07/2022,
沙田,富寶花園2座,07/07/2022,
沙田,愉田苑愉健閣,07/07/2022,
沙田,愉景花園C座,07/07/2022,
沙田,雅典居1座,07/07/2022,
沙田,雲海松海臺2座,07/07/2022,
沙田,雲海榕海臺2座,07/07/2022,
沙田,雲疊花園6座,07/07/2022,
沙田,新田圍邨裕圍樓,07/07/2022,
沙田,新港城N座,07/07/2022,
沙田,新翠邨新俊樓,07/07/2022,
沙田,落路下村,07/07/2022,
沙田,嘉田苑嘉賢閣,07/07/2022,
沙田,碧濤花園怡景閣,07/07/2022,
沙田,福安花園1座,07/07/2022,
沙田,綠怡雅苑2座,07/07/2022,
沙田,翠湖花園1期B座,07/07/2022,
沙田,翠湖花園2期E座,07/07/2022,
沙田,翠擁華庭6座,07/07/2022,
沙田,聚龍居5座,07/07/2022,
沙田,銀湖．天峰1座,07/07/2022,
沙田,樂恆花園1座,07/07/2022,
沙田,曉峯灣畔3座,07/07/2022,
沙田,錦暉苑,07/07/2022,
沙田,錦龍苑龍耀閣,07/07/2022,
沙田,錦豐苑錦薇閣,07/07/2022,
沙田,濱景花園4座,07/07/2022,
沙田,謝屋村,07/07/2022,
沙田,駿景園1座,07/07/2022,
沙田,瀝源邨貴和樓,07/07/2022,
沙田,耀寶大廈,07/07/2022,
沙田,顯耀邨顯耀樓,07/07/2022,
沙田,觀瀾雅軒3座,07/07/2022,
沙田,觀瀾雅軒4座,07/07/2022,
沙田,水泉澳邨清泉樓,06/07/2022,
沙田,禾輋邨厚和樓,06/07/2022,
沙田,禾輋邨美和樓,06/07/2022,
沙田,名城2期3座,06/07/2022,
沙田,好運中心楓林閣,06/07/2022,
沙田,安寧大廈,06/07/2022,
沙田,沙田第一城21座,06/07/2022,
沙田,沙田第一城39座,06/07/2022,
沙田,沙田第一城43座,06/07/2022,
沙田,沙田第一城52座,06/07/2022,
沙田,東寧大廈,06/07/2022,
沙田,帝堡城7座,06/07/2022,
沙田,美田邨美景樓,06/07/2022,
沙田,美城苑貴城閣,06/07/2022,
沙田,美柏苑,06/07/2022,
沙田,海典灣3座,06/07/2022,
沙田,秦石邨石晶樓,06/07/2022,
沙田,富安花園11座,06/07/2022,
沙田,華翠園23座,06/07/2022,
沙田,雅景臺1座,06/07/2022,
沙田,新田圍邨盛圍樓,06/07/2022,
沙田,新港城A座,06/07/2022,
沙田,溱岸8號2座,06/07/2022,
沙田,頌安邨頌德樓,06/07/2022,
沙田,嘉田苑嘉詠閣,06/07/2022,
沙田,碧濤花園雅碧閣,06/07/2022,
沙田,銀禧花園7座,06/07/2022,
沙田,曉峯灣畔5座,06/07/2022,
沙田,錦禧苑錦欣閣,06/07/2022,
沙田,駿景園7座,06/07/2022,
沙田,耀安邨耀和樓,06/07/2022,
沙田,耀安邨耀欣樓,06/07/2022,
沙田,耀安邨耀遜樓,06/07/2022,
沙田,文禮閣2座,05/07/2022,
沙田,世界花園龍柏閣,05/07/2022,
沙田,名城3期2座,05/07/2022,
沙田,多石,05/07/2022,
沙田,沙田第一城19座,05/07/2022,
沙田,沙田廣場寶星閣,05/07/2022,
沙田,沙角邨沙燕樓,05/07/2022,
沙田,金山樓2座,05/07/2022,
沙田,金獅花園金輝閣,05/07/2022,
沙田,金禧花園1座,05/07/2022,
沙田,香港李寶椿聯合世界書院3座,05/07/2022,
沙田,香港賽馬會沙田馬場馬伕宿舍駿逸閣,05/07/2022,
沙田,馬鞍山中心2座,05/07/2022,
沙田,富安花園5座,05/07/2022,
沙田,富安花園8座,05/07/2022,
沙田,富嘉花園2座,05/07/2022,
沙田,插桅杆新村,05/07/2022,
沙田,黃泥頭,05/07/2022,
沙田,新城市廣場銀樺閣,05/07/2022,
沙田,頌安邨頌和樓,05/07/2022,
沙田,聚龍居1座,05/07/2022,
沙田,穗禾苑詠昌閣,05/07/2022,
沙田,聽濤雅苑10座,05/07/2022,
沙田,下禾輋,04/07/2022,
沙田,天宇海7B座,04/07/2022,
沙田,水泉澳邨山泉樓,04/07/2022,
沙田,沙田第一城31座,04/07/2022,
沙田,沙田第一城50座,04/07/2022,
沙田,沙角邨魚鷹樓,04/07/2022,
沙田,金獅花園金康閣,04/07/2022,
沙田,帝堡城8座,04/07/2022,
沙田,恒峰花園2座,04/07/2022,
沙田,香港中文大學第三苑,04/07/2022,
沙田,香港恒生大學M座,04/07/2022,
沙田,香港賽馬會職員宿舍駿逸閣,04/07/2022,
沙田,桂地新村,04/07/2022,
沙田,海福花園福兆閣,04/07/2022,
沙田,烏溪沙村,04/07/2022,
沙田,偉華中心4座,04/07/2022,
沙田,富豪花園愛都閣,04/07/2022,
沙田,富寶花園1座,04/07/2022,
沙田,愉翠苑愉楊閣,04/07/2022,
沙田,渣甸山花園洋房,04/07/2022,
沙田,雲疊花園4座,04/07/2022,
沙田,新港城B座,04/07/2022,
沙田,新港城F座,04/07/2022,
沙田,瑞峰花園2座,04/07/2022,
沙田,嘉田苑嘉祺閣,04/07/2022,
沙田,翠湖花園F座,04/07/2022,
沙田,聚龍居9座,04/07/2022,
沙田,駿洋邨駿時樓,04/07/2022,
沙田,駿景園2座,04/07/2022,
沙田,九肚山峰,03/07/2022,
沙田,九肚村,03/07/2022,
沙田,上徑口,03/07/2022,
沙田,水泉澳邨崇泉樓,03/07/2022,
沙田,牛皮沙新村,03/07/2022,
沙田,禾寮坑村,03/07/2022,
沙田,好運中心榆林閣,03/07/2022,
沙田,沙田中心嘉寧大廈,03/07/2022,
沙田,沙田第一城11座,03/07/2022,
沙田,沙田第一城13座,03/07/2022,
沙田,沙田第一城15座,03/07/2022,
沙田,沙田第一城29座,03/07/2022,
沙田,沙田豪苑洋房,03/07/2022,
沙田,沙角邨綠鷺樓,03/07/2022,
沙田,怡翠花園2座,03/07/2022,
沙田,迎海．星灣御16座,03/07/2022,
沙田,迎海．星灣御22座,03/07/2022,
沙田,迎海．御峰10座,03/07/2022,
沙田,金獅花園金祥閣,03/07/2022,
沙田,皇御居,03/07/2022,
沙田,海典居5座,03/07/2022,
沙田,博康邨博裕樓,03/07/2022,
沙田,富豪花園景峰閣,03/07/2022,
沙田,富輝花園1座,03/07/2022,
沙田,富寶花園7座,03/07/2022,
沙田,愉田苑愉悅閣,03/07/2022,
沙田,愉城苑城昌閣,03/07/2022,
沙田,景田苑冰心閣,03/07/2022,
沙田,嘉徑苑嘉愛閣,03/07/2022,
沙田,翠湖花園B座,03/07/2022,
沙田,聚龍居8座,03/07/2022,
沙田,曉翠山莊10座,03/07/2022,
沙田,錦禧苑錦榮閣,03/07/2022,
沙田,錦豐苑錦荷閣,03/07/2022,
沙田,聽濤雅苑11座,03/07/2022,
沙田,名家匯1座,02/07/2022,
沙田,好運中心竹林閣,02/07/2022,
沙田,作壆坑新村,02/07/2022,
沙田,沙田第一城42座,02/07/2022,
沙田,松柏園,02/07/2022,
沙田,迎濤灣2座,02/07/2022,
沙田,香粉寮,02/07/2022,
沙田,秦石邨石瑩樓,02/07/2022,
沙田,富安花園15座,02/07/2022,
沙田,富嘉花園1座,02/07/2022,
沙田,富豪花園文禧閣,02/07/2022,
沙田,富豪花園帝皇閣,02/07/2022,
沙田,富豪花園豪華閣,02/07/2022,
沙田,愉田苑愉瑞閣,02/07/2022,
沙田,雅典居7座,02/07/2022,
沙田,新港城E座,02/07/2022,
沙田,銀禧花園3座,02/07/2022,
沙田,錦英苑錦佳閣,02/07/2022,
沙田,穗禾苑慶盛閣,02/07/2022,
沙田,聽濤雅苑7座,02/07/2022,
沙田,文禮閣3座,01/07/2022,
沙田,沙田第一城3座,01/07/2022,
沙田,沙田第一城40座,01/07/2022,
沙田,沙田第一城7座,01/07/2022,
沙田,玖瓏山傲瓏閣1座,01/07/2022,
沙田,赤泥坪,01/07/2022,
沙田,泓碧3座,01/07/2022,
沙田,金獅花園金富閣,01/07/2022,
沙田,晉名峰B座,01/07/2022,
沙田,馬鞍山中心4座,01/07/2022,
沙田,御龍山1座,01/07/2022,
沙田,壹號雲頂7座,01/07/2022,
沙田,曾大屋,01/07/2022,
沙田,瑞峰花園6座,01/07/2022,
沙田,翠嶺山莊2座,01/07/2022,
沙田,銅鑼灣村,01/07/2022,
沙田,麗峰花園珀苑C2座,01/07/2022,
沙田,百樂別墅,30/06/2022,
沙田,沙田第一城4座,30/06/2022,
沙田,沙角邨美雁樓,30/06/2022,
沙田,玖瓏山傲瓏閣3座,30/06/2022,
沙田,尚珩1座,30/06/2022,
沙田,迎海2座,30/06/2022,
沙田,迎海3座,30/06/2022,
沙田,星漣海3A座,30/06/2022,
沙田,康林苑怡景閣,30/06/2022,
沙田,富豪花園雅仕閣,30/06/2022,
沙田,愉翠苑愉居閣,30/06/2022,
沙田,愉翠苑愉能閣,30/06/2022,
沙田,插桅杆,30/06/2022,
沙田,新港城L座,30/06/2022,
沙田,翠麗花園A座,30/06/2022,
沙田,曉翠山莊9座,30/06/2022,
沙田,錦豐苑錦萱閣,30/06/2022,
沙田,駿景園10座,30/06/2022,
沙田,瀝源邨華豐樓,30/06/2022,
沙田,天宇海2A座,29/06/2022,
沙田,作壆坑村,29/06/2022,
沙田,沙田豪苑,29/06/2022,
沙田,沙田頭村,29/06/2022,
沙田,河畔花園B座,29/06/2022,
沙田,金獅花園金華閣,29/06/2022,
沙田,香港中文大學研究生宿舍6座,29/06/2022,
沙田,晉名峰D座,29/06/2022,
沙田,海典居6座,29/06/2022,
沙田,祥雲閣,29/06/2022,
沙田,博康邨博華樓,29/06/2022,
沙田,愉田苑愉群閣,29/06/2022,
沙田,景田苑正心閣,29/06/2022,
沙田,渡頭,29/06/2022,
沙田,新港城P座,29/06/2022,
沙田,新港城R座,29/06/2022,
沙田,綠怡居,29/06/2022,
沙田,樂林園B座,29/06/2022,
沙田,樹德樓,29/06/2022,
沙田,穗禾苑慶宏閣,29/06/2022,
南區,仁正大廈,12/07/2022,
南區,仁勝大廈,12/07/2022,
南區,田灣邨田健樓,12/07/2022,
南區,田灣邨田麗樓,12/07/2022,
南區,石排灣邨碧月樓,12/07/2022,
南區,石排灣邨碧朗樓,12/07/2022,
南區,石排灣邨碧蔚樓,12/07/2022,
南區,利東邨東平樓,12/07/2022,
南區,利東邨東安樓,12/07/2022,
南區,利東邨東昇樓,12/07/2022,
南區,利東邨東茂樓,12/07/2022,
南區,利東邨東逸樓,12/07/2022,
南區,利東邨東興樓,12/07/2022,
南區,利豐大廈,12/07/2022,
南區,貝沙灣5期洋房,12/07/2022,
南區,松蔭園1座,12/07/2022,
南區,南濤閣1座,12/07/2022,
南區,南濤閣2座,12/07/2022,
南區,南灣1座,12/07/2022,
南區,香島大廈,12/07/2022,
南區,香港仔中心海珠閣,12/07/2022,
南區,悅海華庭1座,12/07/2022,
南區,海怡半島怡滿閣,12/07/2022,
南區,海怡半島怡豐閣,12/07/2022,
南區,海怡半島怡韻閣,12/07/2022,
南區,海怡半島海逸閣,12/07/2022,
南區,海怡半島慧景閣,12/07/2022,
南區,華富邨華美樓,12/07/2022,
南區,華富邨華泰樓,12/07/2022,
南區,華富邨華康樓,12/07/2022,
南區,華富邨華清樓,12/07/2022,
南區,華富邨華翠樓,12/07/2022,
南區,華富邨華樂樓,12/07/2022,
南區,雅濤閣2座,12/07/2022,
南區,雅濤閣3座,12/07/2022,
南區,黃竹坑新圍,12/07/2022,
南區,置富花園富嘉苑,12/07/2022,
南區,萬景樓,12/07/2022,
南區,嘉和大廈,12/07/2022,
南區,嘉隆苑嘉昇閣,12/07/2022,
南區,漁光邨順風樓,12/07/2022,
南區,漁安苑彩安閣,12/07/2022,
南區,漁安苑紫安閣,12/07/2022,
南區,漁安苑瑚安閣,12/07/2022,
南區,漁暉苑美暉閣,12/07/2022,
南區,鴨脷洲中心A座,12/07/2022,
南區,鴨脷洲邨利怡樓,12/07/2022,
南區,鴨脷洲邨利滿樓,12/07/2022,
南區,鴨脷洲邨利福樓,12/07/2022,
南區,鴨脷洲邨利澤樓,12/07/2022,
南區,田灣邨田康樓,11/07/2022,
南區,田灣邨田澤樓,11/07/2022,
南區,石排灣邨碧山樓,11/07/2022,
南區,石排灣邨碧園樓,11/07/2022,
南區,利東邨東業樓,11/07/2022,
南區,利是大廈,11/07/2022,
南區,赤柱大街,11/07/2022,
南區,東南大廈,11/07/2022,
南區,松竹苑,11/07/2022,
南區,金發大廈,11/07/2022,
南區,南灣海景酒店,11/07/2022,
南區,香港仔中心海天閣,11/07/2022,
南區,香港仔中心海珊閣,11/07/2022,
南區,香港仔中心海珍閣,11/07/2022,
南區,香港仔中心港盛閣,11/07/2022,
南區,香港仔中心港榮閣,11/07/2022,
南區,悅海華庭3座,11/07/2022,
南區,海怡半島怡樂閣,11/07/2022,
南區,海怡半島海寧閣,11/07/2022,
南區,海怡半島御泉居,11/07/2022,
南區,海怡半島御雅居,11/07/2022,
南區,海怡半島御翠居,11/07/2022,
南區,海怡半島豐景閣,11/07/2022,
南區,馬坑邨健馬樓,11/07/2022,
南區,港暉中心,11/07/2022,
南區,華富邨華生樓,11/07/2022,
南區,華富邨華信樓,11/07/2022,
南區,華富邨華景樓,11/07/2022,
南區,華景園2座,11/07/2022,
南區,華貴邨華廉樓,11/07/2022,
南區,華貴邨華愛樓,11/07/2022,
南區,華貴邨華賢樓,11/07/2022,
南區,華貴邨華禮樓,11/07/2022,
南區,逸港居1座,11/07/2022,
南區,黃竹坑新圍村,11/07/2022,
